0 0 4 0 4 0 1 0 1 1455 966 
0 0 4 0 4 0 1 0 1 1370 937 
0 -6 -3 -2 0 0 0 0 0 1312 760 
0 -4 -2 -2 0 0 0 0 0 1344 872 
0 -2 0 -2 0 0 0 0 0 1329 797 
0 0 1 -2 -1 0 1 0 0 1348 754 
0 0 1 -2 -1 1 1 0 0 1314 780 
0 0 1 -2 -1 1 1 0 0 1255 738 
0 1 1 -1 0 1 1 0 0 1242 705 
0 1 1 0 0 1 1 0 0 1224 728 
0 0 0 0 0 1 1 1 0 1201 778 
0 0 0 0 0 1 0 1 1 1226 666 
0 0 0 1 0 1 0 1 0 1158 695 
0 0 -1 1 0 1 0 1 0 1196 616 
0 0 -1 1 -1 1 0 1 0 1208 616 
0 0 -2 0 -1 1 0 1 0 1334 818 
0 0 -3 0 -2 0 0 1 0 1197 724 
0 -1 -4 0 -2 0 0 1 0 1191 682 
0 -1 -4 0 -3 0 0 0 0 1151 639 
0 -2 -5 0 -3 0 0 0 0 1131 640 
0 -2 -5 -1 -4 0 0 0 0 1140 650 
0 -3 -6 -2 -4 0 0 0 0 1219 741 
0 -3 -6 -2 -4 0 0 0 0 1063 688 
0 -3 -5 -2 -4 0 0 0 0 1193 685 
0 -2 -4 -2 -4 0 0 0 0 1139 695 
0 -1 -4 -1 -4 0 0 0 0 1094 658 
0 -50 -68 -25 -43 0 0 0 0 2140 1319 
0 -46 -66 -29 -49 0 0 0 0 2103 1318 
0 -40 -62 -32 -54 0 0 0 0 2132 1281 
0 -33 -57 -35 -60 0 0 0 0 2102 1326 
0 -29 -55 -32 -58 0 0 0 0 2098 1247 
0 -24 -52 -28 -56 0 0 0 0 2053 1322 
0 -20 -49 -25 -54 0 0 0 0 2193 1561 
0 -15 -46 -19 -51 0 0 0 0 2184 1487 
0 -11 -44 -14 -47 0 0 0 0 2297 1378 
0 -7 -42 -11 -45 0 0 0 0 2120 1310 
0 -4 -41 -7 -43 0 0 0 0 2146 1321 
0 -1 -39 -3 -41 0 0 0 0 1989 1252 
0 0 -40 0 -40 0 0 1 0 2019 1274 
0 0 -43 2 -40 0 0 1 0 1969 1308 
0 -4 -46 1 -40 0 0 1 0 2044 1276 
0 -8 -49 0 -40 0 0 1 0 2013 1282 
0 -12 -52 -1 -41 0 0 0 0 1936 1287 
0 -15 -54 -4 -43 0 0 0 0 1927 1253 
0 -16 -54 -6 -44 0 0 0 0 2091 1261 
0 -15 -50 -12 -47 0 0 0 0 1859 1237 
0 -10 -43 -10 -43 0 0 0 0 1735 1194 
0 -6 -38 -7 -39 0 0 0 0 1767 1098 
0 -3 -34 -4 -35 0 0 0 0 1769 1115 
0 0 -30 -1 -30 0 0 0 0 1819 1094 
0 0 -26 0 -26 1 0 1 0 1619 1085 
0 0 -23 0 -23 1 0 1 0 1543 985 
0 0 -19 0 -19 1 0 1 0 2053 1027 
0 0 -16 0 -16 1 0 1 0 1959 1014 
0 0 -12 0 -12 1 0 1 0 1834 982 
0 0 -10 0 -10 1 0 1 0 1830 1099 
0 0 -8 0 -8 1 0 1 0 1757 1044 
0 0 -8 0 -8 1 0 1 0 1658 1004 
0 0 -7 0 -7 1 0 1 0 1684 1169 
0 0 -7 0 -7 1 0 1 0 1603 1049 
0 0 -7 0 -7 1 0 1 0 1529 983 
0 0 -6 0 -6 1 0 1 0 1700 1011 
0 0 -6 0 -6 1 0 1 0 1502 948 
0 2 2 0 -1 1 1 0 0 1210 724 
0 5 5 0 0 1 1 1 1 1178 719 
0 7 7 1 1 1 1 1 1 1411 866 
0 9 9 3 3 1 1 1 1 1258 729 
0 10 11 4 5 1 1 1 1 1209 701 
0 10 12 5 6 1 1 1 1 1282 729 
0 9 10 5 7 1 1 1 1 1341 700 
0 7 9 6 7 1 1 1 1 1215 695 
0 5 6 6 7 1 1 1 1 1213 724 
0 2 4 5 7 1 1 1 1 1119 691 
0 0 2 5 7 1 1 1 1 1165 654 
0 0 1 3 6 0 1 1 1 1182 691 
0 -3 -1 1 3 0 0 1 1 1208 717 
0 -96 -110 -33 -48 0 0 0 0 2228 1428 
0 -119 -139 -42 -62 0 0 0 0 2270 1388 
0 -119 -144 -52 -77 0 0 0 0 2217 1357 
0 -122 -153 -62 -94 0 0 0 0 2318 1458 
0 -122 -161 -72 -111 0 0 0 0 2294 1532 
0 -121 -166 -83 -128 0 0 0 0 2349 1475 
0 -118 -171 -92 -144 0 0 0 0 2311 1480 
0 -112 -172 -88 -147 0 0 0 0 2233 1487 
0 -104 -170 -84 -151 0 0 0 0 2257 1392 
0 -94 -168 -80 -154 0 0 0 0 2264 1479 
0 -82 -163 -73 -154 0 0 0 0 2242 1464 
0 -69 -156 -66 -153 0 0 0 0 2267 1421 
0 -58 -151 -57 -151 0 0 0 0 2173 1438 
0 -46 -146 -48 -148 0 0 0 0 2031 1289 
0 -34 -141 -37 -144 0 0 0 0 2152 1355 
0 -25 -138 -27 -140 0 0 0 0 2182 1406 
0 -17 -135 -16 -135 0 0 0 0 2223 1334 
0 12 -62 0 -74 1 0 1 0 1751 1031 
0 16 -49 5 -59 1 0 1 0 1625 940 
0 17 -37 11 -44 1 0 1 0 1657 969 
0 15 -29 13 -31 1 0 1 0 1532 894 
0 14 -24 13 -26 1 0 1 0 1711 969 
0 12 -20 12 -20 1 0 1 0 1581 937 
0 11 -16 11 -16 1 0 1 0 1510 969 
0 9 -12 9 -12 1 0 1 0 1452 935 
0 8 -8 8 -8 1 0 1 0 1366 850 
0 6 -4 6 -4 1 0 1 0 1427 881 
0 4 0 4 0 1 1 1 1 1587 870 
1 1 5 1 5 1 1 1 1 1425 840 
1 1 6 1 6 1 1 1 1 1341 826 
1 0 7 0 7 1 1 1 1 1425 822 
1 0 8 0 8 1 1 1 1 1300 772 
1 -1 7 0 8 0 1 0 1 1264 803 
1 -3 5 -1 7 0 1 0 1 1257 779 
1 -5 2 -1 6 0 1 0 1 1245 762 
1 -8 0 -2 4 0 0 0 1 1201 693 
1 -10 -3 -3 3 0 0 0 1 1326 718 
1 -10 -4 -4 2 0 0 0 1 1131 737 
1 -9 -3 -4 1 0 0 0 1 1258 747 
0 -3 2 -3 2 0 1 0 1 1196 737 
0 4 11 -1 4 1 1 0 1 1226 770 
0 11 19 0 6 1 1 0 1 1184 737 
0 18 26 1 9 1 1 1 1 1124 714 
0 23 32 3 12 1 1 1 1 1083 646 
0 24 34 6 16 1 1 1 1 1078 658 
0 22 32 10 20 1 1 1 1 1096 630 
0 21 32 13 24 1 1 1 1 1064 594 
1 20 32 16 27 1 1 1 1 1017 596 
0 19 31 17 29 1 1 1 1 1024 588 
1 16 28 17 29 1 1 1 1 959 637 
1 12 25 14 26 1 1 1 1 1227 761 
1 9 21 12 25 1 1 1 1 1108 670 
1 5 18 10 23 1 1 1 1 1118 663 
1 3 16 8 21 1 1 1 1 1085 633 
1 1 14 5 19 1 1 1 1 1043 619 
1 -1 12 2 16 0 1 1 1 1073 625 
1 -3 11 0 13 0 1 0 1 1101 702 
1 -4 10 -3 11 0 1 0 1 1097 665 
1 -5 9 -4 10 0 1 0 1 1021 595 
1 -2 12 -4 11 0 1 0 1 1089 618 
1 -1 13 -3 10 0 1 0 1 1034 647 
